Exploratory	Year	Interviewer	Date	PlotID	EP_PlotID	LWCode	SizeManagementUnit	LanduseType	DescLanduse	LanduseIntensity	DescLanduseIntensity	Drainage	StartDrainage	WaterLogging	AllYearGrazing	StartGrazing	EndGrazing	GrazingType	Livestock1	GrazingOverNight1	StartGrazingPeriod1	EndGrazingPeriod1	Livestock2	GrazingOverNight2	StartGrazingPeriod2	EndGrazingPeriod2	Livestock3	GrazingOverNight3	StartGrazingPeriod3	EndGrazingPeriod3	Livestock4	GrazingOverNight4	StartGrazingPeriod4	EndGrazingPeriod4	Cattle6months1	Cattle6_24months1	CattlePlus2years1	SheepGoat1year1	SheepGoatPlus1year1	Pony1	Horse3years1	HorsePlus3years1	NbLivestock1	LivestockUnits1	DescLSU1	DayGrazing1	GrazingArea1	Cattle6months2	Cattle6_24months2	CattlePlus2years2	SheepGoat1year2	SheepGoatPlus1year2	Pony2	Horse3years2	HorsePlus3years2	NbLivestock2	LivestockUnits2	DescLSU2	DayGrazing2	GrazingArea2	Cattle6months3	Cattle6_24months3	CattlePlus2years3	SheepGoat1year3	SheepGoatPlus1year3	Pony3	Horse3years3	HorsePlus3years3	NbLivestock3	LivestockUnits3	DescLSU3	DayGrazing3	GrazingArea3	Cattle6months4	Cattle6_24months4	CattlePlus2years4	SheepGoat1year4	SheepGoatPlus1year4	Pony4	Horse3years4	HorsePlus3years4	NbLivestock4	LivestockUnits4	DescLSU4	DayGrazing4	GrazingArea4	SupplementaryFeeding	DescFeeding	Cuts	DateCut1	DateCut2	DateCut3	DateCut4	DateCut5	MowingType	DescMowing	ProductCut1	MowingMachine1	CutWidth_m1	CutHeight_cm1	DriveSpeed_kmh1	MowingConditioner1	TypeConditioner1	YieldMowing_dtTMha1	ProductCut2	MowingMachine2	CutWidth_m2	CutHeight_cm2	DriveSpeed_kmh2	MowingConditioner2	TypeConditioner2	YieldMowing_dtTMha2	ProductCut3	MowingMachine3	CutWidth_m3	CutHeight_cm3	DriveSpeed_kmh3	MowingConditioner3	TypeConditioner3	YieldMowing_dtTMha3	ProductCut4	MowingMachine4	CutWidth_m4	CutHeight_cm4	DriveSpeed_kmh4	MowingConditioner4	TypeConditioner4	YieldMowing_dtTMha4	ProductCut5	MowingMachine5	CutWidth_m5	CutHeight_cm5	DriveSpeed_kmh5	MowingConditioner5	TypeConditioner5	YieldMowing_dtTMha5	YieldMowingTotal_dtTMha	DescYield	Fertilization	NbFertilization	DateFertilization1	TypeFertApplication1	DateFertilization2	TypeFertApplication2	DateFertilization3	TypeFertApplication3	DateFertilization4	TypeFertApplication4	DateFertilization5	TypeFertApplication5	DateFertilization6	TypeFertApplication6	DateFertilization7	TypeFertApplication7	Manure_tha	TypeManure	Slurry_m3ha	TypeSlurry	Biogas_m3ha	Sludge_m3ha	Mash_m3ha	DescSlurryManure	ExactValOrg	NorgExact	PorgExact	KorgExact	minNitrogen_kgNha	minPhosphorus_kgPha	minPotassium_kgKha	Lime_kgCaha	Sulphur_kgSha	FertOther	DescFert	Maintenance	Leveling	DateLeveling1	DateLeveling2	DateLeveling3	Rolling	DateRolling1	DateRolling2	Mulching	DateMulching1	DateMulching2	ShrubClearanceMulch	DateScrubClMulch	ShrubClearanceSaw	DateScrubClSaw	DescMaintenance	PlantProtectionAgend	DescPPA	Seeds	DescSeeds	LanduserSince	UseSince	Intensity	DescIntensity	Agriculture1981	DescAgriculture1981	RecentLandConsolidation	DescLandConsolidation	OrganicStandards	DescOrganicStandards	AgriEnvironMeasures	DescAgriEnvironMeasures	OtherRemarks
SCH	2015	"Uta Schumacher"	2016-04-07	S761	SEG24	LW403S	57.32	Wiese	-1	"ja, für 5 Jahre"	-1	Gräben	1910	ja	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	-1	-1	1	2015-06-20	-1	-1	-1	-1	-1	-1	Heu	NA	2.5	10	7	nein	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	nein	0	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	nein	-1	nein	-1	1993	1993	nein	-1	nein	-1	nein	-1	nein	-1	nein		-1
SCH	2015	"Uta Schumacher"	2016-03-16	S1007	SEG25	LW405S	9	Wiese	-1	"ja, für 5 Jahre"	-1	Gräben	1970	nein	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	-1	-1	2	2015-06-02	2015-09-20	-1	-1	-1	ja	-1	Heu	Kreiselmäher	8.6	10	8	nein	NA	NA	Silage	NA	NA	NA	NA	NA	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	ja	1	2015-03-12	-1	-1	0	0	0	0	0	0	0	0	0	0	-1	nein	-1	nein	-1	1992	1998	nein	-1	nein	-1	nein	-1	ja	"Gesamtbetrieb, Bioland, seit 1998"	"ja, eine/mehrere Maßnahme/n auf dieser Fläche"	"KULAP 882 (Ökolandbau), 811a (Verzicht auf jegliche Düngung)"	-1
SCH	2015	"Uta Schumacher"	2016-08-03	S1022	SEG26	LW402S	14.97	Wiese	-1	"ja, für 5 Jahre"	-1	Gräben	1970	nein	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	-1	-1	2	2015-06-15	2015-08-10	-1	-1	-1	ja	-1	Heu	Kreiselmäher	6	10	10	ja	NA	NA	Silage	NA	NA	NA	NA	NA	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	nein	0	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	nein	-1	nein	-1	1998	1998	nein	-1	nein	-1	ja	"Verfahren abgeschlossen"	nein	-1	"ja, aber keine Maßnahme auf dieser Fläche"	-1	-1
SCH	2015	"Uta Schumacher"	2016-03-05	S1051	SEG27	LW406S	2.64	Wiese	-1	nein	"wird künftig Mähweide"	Gräben	1910	nein	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	-1	-1	2	2015-07-01	2015-09-28	-1	-1	-1	-1	-1	Heu	Kreiselmäher	4.8	10	6	nein	NA	NA	Silage	NA	NA	NA	NA	NA	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	ja	1	2015-04-20	-1	-1	0	0	0	0	0	0	0	0	0	0	-1	nein	-1	nein	-1	2005	1990	nein	-1	nein	-1	nein	-1	ja	"Gesamtbetrieb, EU-oeko-Verordnung"	"ja, eine/mehrere Maßnahme/n auf dieser Fläche"	"KULAP 882 (Ökolandbau), 811a (Verzicht auf jegliche Düngung)"	-1
SCH	2015	"Uta Schumacher"	2016-04-07	S1042	SEG28	LW403S	18.84	Wiese	-1	"ja, für 5 Jahre"	-1	Gräben	1910	ja	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	-1	-1	1	2015-07-11	-1	-1	-1	-1	-1	-1	Heu	NA	2.5	10	7	nein	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	nein	0	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	nein	-1	nein	-1	1993	1993	nein	-1	nein	-1	nein	-1	nein	-1	nein	-1	-1
SCH	2015	"Uta Schumacher"	2016-04-07	S1043	SEG29	LW403S	18.84	Wiese	-1	"ja, für 5 Jahre"	-1	Gräben	1910	ja	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	-1	-1	1	2015-07-09	-1	-1	-1	-1	-1	-1	Mulch	NA	6	10	9	ja	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	nein	0	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	nein	-1	nein	-1	1993	1993	nein	-1	nein	-1	nein	-1	nein	-1	nein	-1	-1
SCH	2015	"Uta Schumacher"	2016-04-07	S526	SEG3	LW401S	30.91	Maehweide	-1	"ja, für 5 Jahre"	-1	Gräben	1910	nein	nein	September	September	Umtriebsweide	Mutterkuh	ja	September	September	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	55	0	60	0	0	0	0	0	115	76.5	-1	12	5.75	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	ja	"Heu nach Bedarf"	1	2015-06-09	-1	-1	-1	-1	-1	-1	Heu	NA	6	10	9	ja	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	nein	0	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	nein	-1	nein	-1	1992	1992	ja	"keine Pflegemaßnahmen, keine mineral. Düngung aus betriebsorganisatorischen Gründen"	nein	-1	NA	-1	nein	-1	nein	-1	-1
SCH	2015	"Uta Schumacher"	2016-05-26	S690	SEG30	LW404S	34.55	Wiese	-1	"ja, für 5 Jahre"	-1	"keine Entwässerung"	-1	nein	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	-1	-1	2	2015-06-02	2015-11-10	-1	-1	-1	-1	-1	Silage	NA	9	10	12	ja	NA	NA	Mulch	NA	NA	NA	NA	NA	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	ja	1	2015-04-16	-1	-1	1	2015-04-16	-1	0	0	0	0	0	0	0	-1	nein	-1	nein	-1	1990	1995	nein	-1	nein	"Ackerbau bis 70er Jahre"	nein	-1	ja	"Gesamtbetrieb, EU-oekorichtlinie"	"ja, eine/mehrere Maßnahme/n auf dieser Fläche"	"KULAP 882 (Ökolandbau), 811a (Verzicht auf jegliche Düngung)"	-1
SCH	2015	"Uta Schumacher"	2016-05-26	S698	SEG31	LW404S	34.55	Wiese	-1	"ja, für 5 Jahre"	-1	"keine Entwässerung"	-1	nein	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	-1	-1	2	2015-06-02	2015-11-10	-1	-1	-1	-1	-1	Silage	NA	9	10	12	ja	NA	NA	Mulch	NA	NA	NA	NA	NA	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	ja	1	2015-04-16	-1	-1	1	2015-04-16	-1	0	0	0	0	0	0	0	-1	nein	-1	nein	-1	1990	1995	nein	-1	nein	"Ackerbau bis 70er Jahre"	nein	-1	ja	"Gesamtbetrieb, EU-oekorichtlinie"	"ja, eine/mehrere Maßnahme/n auf dieser Fläche"	"KULAP 882 (Ökolandbau), 811a (Verzicht auf jegliche Düngung)"	-1
SCH	2015	"Uta Schumacher"	2016-05-26	S701	SEG32	LW404S	34.55	Wiese	-1	"ja, für 5 Jahre"	-1	"keine Entwässerung"	-1	nein	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	-1	-1	2	2015-06-02	2015-11-10	-1	-1	-1	-1	-1	Silage	NA	9	10	12	ja	NA	NA	Mulch	NA	NA	NA	NA	NA	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	ja	1	2015-04-16	-1	-1	1	2015-04-16	-1	0	0	0	0	0	0	0	-1	nein	-1	nein	-1	1990	1995	nein	-1	nein	"Ackerbau bis 70er Jahre"	nein	-1	ja	"Gesamtbetrieb, EU-oekorichtlinie"	"ja, eine/mehrere Maßnahme/n auf dieser Fläche"	"KULAP 882 (Ökolandbau), 811a (Verzicht auf jegliche Düngung)"	-1
SCH	2015	"Uta Schumacher"	2016-04-07	S732	SEG33	LW408S	8.98	Weide	-1	"ja, für 5 Jahre"	-1	Gräben	1910	nein	nein	April	Oktober	Umtriebsweide	Mutterkuh	ja	April	Mai	Mutterkuh	ja	Juni	Juli	Mutterkuh	ja	August	August	Mutterkuh	ja	Oktober	Oktober	26	0	40	0	0	0	0	0	66	47.8	-1	22	8.87	26	0	39	0	0	0	0	0	65	46.8	-1	21	8.87	26	0	40	0	0	0	0	0	66	47.8	-1	13	8.87	6	0	40	0	0	0	0	0	46	41.8	-1	12	8.87	ja	"Heu/Silage/Mineralstoffe nach Bedarf"	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	ja	0	0	0	0	0	0	0	1	2015-08-25	-1	0	0	0	0	-1	nein	-1	nein	-1	1991	1991	nein	-1	ja	"bis 1990"	nein	-1	ja	"Gesamtbetrieb, EU-oekorichtlinie seit 2008"	"ja, eine/mehrere Maßnahme/n auf dieser Fläche"	"KULAP 882 (Ökolandbau), 811/811a (Verzicht auf jegl. Düngung)"	-1
SCH	2015	"Uta Schumacher"	2016-04-07	S738	SEG34	LW408S	11.3	Weide	-1	"ja, für 5 Jahre"	"überwiegend Weide"	Drainage	1970	nein	nein	Juli	November	Umtriebsweide	Mutterkuh	ja	Juli	Juli	Mutterkuh	ja	September	September	Mutterkuh	ja	Oktober	November	-1	-1	-1	-1	26	0	39	0	0	0	0	0	65	46.8	-1	14	11.3	6	0	40	0	0	0	0	0	46	41.8	-1	12	11.3	6	0	40	0	0	0	0	0	46	41.8	-1	15	15.64	0	0	0	0	0	0	0	0	0	0	-1	0	0	ja	"Mineralstoffe/Heu/Silage nach Bedarf"	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	ja	0	0	0	0	0	0	0	2	2015-07-20	2015-09-23	0	0	0	0	-1	nein	-1	nein	-1	1991	1991	nein	-1	ja	"bis 1997"	nein	-1	ja	"Gesamtbetrieb, EU-oekorichtlinie seit 2008"	"ja, eine/mehrere Maßnahme/n auf dieser Fläche"	"KULAP 882 (Ökolandbau), 811/811a (Verzicht auf jegliche Düngung)"	-1
SCH	2015	"Uta Schumacher"	2016-04-07	S770	SEG35	LW408S	10.5	Weide	-1	"ja, für 5 Jahre"	-1	Drainage	1970	nein	nein	Mai	September	Umtriebsweide	Mutterkuh	ja	Mai	Mai	Mutterkuh	ja	Juni	Juni	Mutterkuh	ja	September	September	-1	-1	-1	-1	36	0	38	0	0	0	0	0	74	48.8	-1	14	10.5	36	0	38	0	0	0	0	0	74	48.8	-1	8	10.5	6	0	40	0	0	0	0	0	46	41.8	-1	8	10.5	0	0	0	0	0	0	0	0	0	0	-1	0	0	ja	"Heu/Silage/Mineralstoffe nach Bedarf"	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	ja	0	0	0	0	0	0	0	1	2015-09-14	-1	0	0	0	0	-1	nein	-1	nein	-1	1991	1991	nein	-1	ja	"bis 1997"	nein	-1	ja	"Gesamtbetrieb, EU-oekorichtlinie ab 2008"	"ja, eine/mehrere Maßnahme/n auf dieser Fläche"	"KULAP 882 (Ökolandbau), 811/811a (Verzicht auf jegliche Düngung)"	-1
SCH	2015	"Uta Schumacher"	2016-04-07	S1035	SEG36	LW408S	6.75	Weide	-1	"ja, für 5 Jahre"	-1	Gräben	1970	nein	nein	Juni	Oktober	Umtriebsweide	Mutterkuh	ja	Juni	Juni	Mutterkuh	ja	Juli	August	Mutterkuh	ja	Oktober	Oktober	-1	-1	-1	-1	48	0	49	0	0	0	0	0	97	63.4	-1	12	6.75	40	0	47	0	0	0	0	0	87	59	-1	7	6.75	9	0	47	0	0	0	0	0	56	49.7	-1	7	6.75	0	0	0	0	0	0	0	0	0	0	-1	0	0	ja	"Heu/Silage/Mineralstoffe nach Bedarf"	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	ja	0	0	0	0	0	0	0	2	2015-06-29	2015-08-11	0	0	0	0	-1	nein	-1	nein	-1	1991	1991	nein	-1	nein	"keine genaue Kenntnis"	nein	-1	ja	"Gesamtbetrieb, EU-oekorichtlinie ab 2008"	"ja, eine/mehrere Maßnahme/n auf dieser Fläche"	"KULAP 882 (Ökolandbau), 811/811a (Verzicht auf jegliche Düngung)"	-1
SCH	2015	"Uta Schumacher"	2016-05-26	S1036	SEG37	LW404S	18.79	Maehweide	-1	"ja, für 5 Jahre"	-1	Drainage	1969	nein	nein	Januar	April	Dauerweide	Mutterkuh	ja	Januar	April	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	38	0	0	0	0	0	0	38	22.8	-1	115	18.79	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	ja	"Heu nach Bedarf"	1	2015-11-12	-1	-1	-1	-1	ja	-1	Mulch	Mulcher	NA	NA	NA	NA	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	ja	0	0	0	0	0	0	0	1	2015-04-27	-1	0	0	0	0	-1	nein	-1	nein	"Umbruch von Grasland um den Plot herum für einjährige Ackerbewirtschaftung: Einsaat im Frühjahr: Weizen, lucerne und Grasmischung- ab 2016 wieder Mähweide"	1990	2005	nein	-1	nein	"Ackerbau bis ca. 1980"	NA	-1	ja	"Gesamtbetrieb, EU-oekorichtlinie"	"ja, eine/mehrere Maßnahme/n auf dieser Fläche"	"KULAP 882 (Ökolandbau), 811/811a (Verzicht auf jegliche Düngung)"	-1
SCH	2015	"Uta Schumacher"	2016-03-05	S1044	SEG38	LW406S	2.46	Maehweide	-1	"ja, für 5 Jahre"	-1	Drainage	1910	nein	ja	-1	-1	Dauerweide	Rind	ja	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	5	10	0	0	0	0	0	15	13	-1	365	7.81	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	ja	"Heu/Mineralstoffe, v.a. im Winter"	1	2015-08-08	-1	-1	-1	-1	ja	-1	Mulch	Kreiselmäher	4.8	10	6	nein	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	ja	1	2015-05-04	-1	-1	0	0	0	0	0	0	0	0	0	0	-1	nein	-1	nein	-1	1996	1996	nein	-1	nein	-1	nein	-1	ja	"Gesamtbetrieb, EU-oeko-Verordnung"	"ja, eine/mehrere Maßnahme/n auf dieser Fläche"	"KULAP 882 (Ökolandbau), 811a (Verzicht auf jegliche Düngung)"	-1
SCH	2015	"Uta Schumacher"	2016-04-07	S780	SEG39	LW408S	10.59	Weide	-1	"ja, für 5 Jahre"	"Weide oder Mähweide"	Drainage	1970	nein	nein	Juni	Oktober	Umtriebsweide	Mutterkuh	ja	Juni	Juni	Mutterkuh	ja	August	August	Mutterkuh	ja	September	Oktober	-1	-1	-1	-1	40	0	47	0	0	0	0	0	87	59	-1	11	7.84	48	0	49	0	0	0	0	0	97	63.4	-1	4	7.84	9	0	49	0	0	0	0	0	58	51.7	-1	14	10.59	0	0	0	0	0	0	0	0	0	0	-1	0	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	ja	0	0	0	0	0	0	0	1	2015-08-17	-1	0	0	0	0	-1	nein	-1	nein	-1	1991	1991	nein	-1	ja	"bis 1990"	nein	-1	ja	"Gesamtbetrieb, EU-oekorichtlinie ab 2008"	"ja, eine/mehrere Maßnahme/n auf dieser Fläche"	"KULAP 882 (Ökolandbau), 811/811a (Verzicht auf jegliche Düngung)"	-1
